id,status,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure
2053,1,engineering,,0.57631815,2,,low,0.43393767,3
2054,1,support,,0.791676146,6,,low,0.143209414,4
2055,0,management,,0.659923026,3,,low,0.946816079,3
2056,1,sales,1,0.797911547,6,,medium,0.132386269,4
2057,0,finance,,0.865770276,3,,low,0.74735063,3
2058,1,IT,,0.96625255,5,,low,0.886305258,5
2059,0,sales,,0.995287646,3,,low,0.648873816,2
2060,0,engineering,,,3,,low,0.692355293,3
2061,0,,,0.742782876,3,,medium,1,4
2062,1,IT,,0.547254701,2,,low,0.396515685,3
2063,0,sales,,0.487781716,4,,medium,0.981764266,3
2064,1,product,,,2,,low,0.434127452,3
2065,0,IT,,0.556744879,3,,medium,0.770451513,5
2066,1,,,0.747032167,7,,medium,0.164126753,4
2067,0,support,1,0.715122402,4,,medium,0.913611266,2
2068,1,IT,,0.949599717,2,,medium,0.723211807,3
2069,1,finance,,0.545985798,2,,medium,0.442431554,3
2070,1,engineering,,0.528359487,2,,medium,0.438285184,3
2071,0,sales,1,0.617905323,3,,medium,0.859117791,3
2072,1,engineering,1,0.913076402,6,,low,0.1036382,4
2073,0,engineering,,0.505883341,3,,medium,1,10
2074,0,engineering,,0.481074843,3,,medium,0.834572015,2
2075,0,sales,1,0.461356347,6,,medium,0.395061223,5
2076,0,,,0.732363213,2,,medium,0.348624414,3
2077,0,IT,1,0.667515352,3,,low,0.671911699,3
2078,0,sales,,0.873599272,3,,low,0.63194526,3
2079,0,IT,,0.719307858,4,,medium,0.817621141,3
2080,0,engineering,,0.904137573,4,,medium,0.634705326,2
2081,0,marketing,,0.670300282,5,,medium,0.923118374,3
2082,1,sales,,0.819278733,6,,low,0.101794092,4
2083,1,sales,,0.714641833,4,,low,0.524463576,2
2084,0,sales,,0.669019535,4,,medium,0.881431975,2
2085,0,sales,1,0.906227434,5,,medium,0.990879507,5
2086,0,engineering,,0.399682983,4,,low,0.44738866,4
2087,0,procurement,,0.617734614,5,,low,0.636712176,3
2088,1,sales,,0.884909186,6,,low,0.109773427,5
2089,0,,,0.659931382,5,,low,0.882439709,2
2090,0,management,,0.628451418,3,,high,0.51584014,2
2091,0,marketing,1,0.52711979,3,,medium,0.684836682,4
2092,0,,,0.502959541,2,,low,0.703332778,6
2093,0,sales,,,4,,medium,0.659688601,3
2094,1,sales,,,2,,medium,0.420300287,3
2095,0,sales,,0.857121517,6,,low,0.694385326,2
2096,0,sales,1,,5,,medium,0.558467482,3
2097,0,IT,,0.848884389,3,,medium,0.748974912,2
2098,0,support,1,0.958758511,4,,medium,0.500898167,3
2099,0,sales,1,0.769953826,3,,low,0.448851017,2
2100,0,sales,,0.786304446,5,,medium,0.844998481,2
2101,0,engineering,1,0.509241943,5,,medium,0.83156304,2
2102,1,sales,,0.808091035,6,,low,0.094254,5
2103,0,marketing,,0.575933497,2,,medium,0.446114441,3
2104,0,engineering,,0.532296438,3,,medium,0.569198214,3
2105,0,finance,,0.831400686,3,1,low,0.551051714,8
2106,0,management,,0.74522766,4,,high,0.645716812,10
2107,0,IT,,0.900446236,3,,medium,0.806662546,2
2108,0,support,,,5,,low,0.604825349,3
2109,0,IT,,0.576408693,4,,low,0.875897923,2
2110,0,sales,,0.658168205,3,,low,0.957336509,3
2111,1,engineering,,0.91706503,6,,medium,0.071547683,4
2112,0,sales,,0.916576258,4,,low,0.816860861,2
2113,0,sales,,0.797661523,4,,low,0.858864548,4
2114,0,sales,,0.947503637,4,,medium,0.586812359,3
2115,0,finance,,0.773764546,4,,high,0.635207596,3
2116,0,sales,,0.889353432,2,,medium,0.133427963,5
2117,0,sales,1,0.75582637,2,,low,0.71789969,3
2118,1,finance,,0.444014734,2,,low,0.392111845,3
2119,0,support,,0.941506681,5,,low,0.59516403,3
2120,1,management,,0.886207025,4,,low,0.943909607,6
2121,0,product,,0.540840144,3,,low,0.958888086,3
2122,0,sales,1,0.645427851,3,,low,0.916407103,2
2123,0,information_technology,,0.900077954,4,,medium,0.838731628,2
2124,1,temp,,,2,,low,,
2125,0,sales,,0.557027481,4,,medium,0.72366603,3
2126,0,support,,0.898187532,4,,medium,0.802813989,2
2127,0,IT,,0.480369666,3,,low,0.417014751,2
2128,0,sales,,0.799893777,5,,medium,0.36734811,4
2129,0,IT,,0.880832321,3,,low,0.757786462,5
2130,0,engineering,,,3,,medium,0.682353545,3
2131,0,engineering,,,2,,medium,0.697426902,3
2132,1,finance,,0.829722152,7,,low,0.069535371,4
2133,0,finance,1,0.534882264,3,,medium,0.817384132,3
2134,0,sales,1,0.83518288,4,,medium,0.43795038,7
2135,0,sales,,0.931487193,4,,low,0.98842867,2
2136,0,procurement,,0.966401552,3,,low,0.771063107,2
2137,0,IT,,0.836195958,3,,low,0.584837784,2
2138,1,engineering,,1,4,,low,0.848655659,5
2139,0,support,,0.817169017,3,,low,0.949747933,2
2140,0,IT,1,,5,,high,0.894110057,2
2141,0,procurement,,0.593815526,4,,low,0.896397553,2
2142,0,support,,0.657026925,5,,high,0.21564443,5
2143,0,,,0.951967538,4,,medium,0.573656924,4
2144,0,finance,,0.752366226,5,,low,0.716079174,3
2145,1,engineering,,0.58982496,3,,medium,0.504186489,4
2146,1,management,,0.850541609,4,,low,0.811183336,5
2147,1,support,,0.831428685,6,,low,0.139435893,4
2148,0,engineering,1,0.531989496,3,,low,0.784753516,3
2149,0,sales,,0.803563148,4,1,low,0.792985056,3
2150,1,sales,,0.817033204,6,,medium,0.084222538,4
2151,0,IT,,0.430758848,5,,medium,0.755893229,7
2152,0,support,,0.644725804,4,,low,0.292608779,2
2153,0,sales,,0.807637873,2,,low,0.931990373,3
2154,1,support,,0.547158589,2,,low,0.358773399,3
2155,1,finance,,0.533222511,2,,high,0.477001543,3
2156,1,support,,0.817659664,6,,medium,0.126619227,4
2157,0,support,,0.58537258,3,,high,0.593137452,3
2158,0,support,,0.334554009,2,,low,0.701622544,4
2159,1,engineering,,0.89510135,5,,low,0.886346359,5
2160,1,sales,,0.53486002,2,,low,0.447860042,3
2161,0,support,,0.903472586,4,,low,0.97481298,4
2162,1,finance,,0.925054511,6,,medium,0.072856964,4
2163,0,sales,,0.578416612,4,,high,0.992108788,3
2164,0,,,,3,,low,0.774857479,3
2165,0,sales,,0.794537904,3,,medium,0.975659163,7
2166,1,finance,,0.95794828,4,,medium,0.902868992,6
2167,0,product,,0.591563435,2,,low,0.377051204,2
2168,0,engineering,,0.557763318,4,,low,0.935945428,3
2169,0,information_technology,1,0.532340044,5,,medium,0.132078441,5
2170,0,sales,,0.987870118,3,,low,0.839112028,3
2171,0,marketing,,0.911515751,3,,medium,0.825541019,2
2172,0,sales,1,0.600149113,3,,medium,0.946419157,2
2173,1,engineering,,,2,,low,0.381818279,3
2174,1,marketing,1,0.834289644,5,,medium,0.758062415,6
2175,1,sales,,0.99643212,5,,low,0.87561525,5
2176,0,sales,,,2,,low,0.677143948,3
2177,0,IT,,0.734294425,3,,medium,0.977195677,2
2178,0,support,,0.408107158,6,,medium,0.488235761,6
2179,0,marketing,,,4,,low,0.536458488,2
2180,0,IT,,0.966087461,2,,medium,0.707733036,4
2181,0,management,1,0.945922195,5,,medium,0.570019728,7
2182,1,IT,,0.867068442,7,,medium,0.076866707,4
2183,1,sales,,0.488211454,2,,low,0.483637346,3
2184,0,support,,0.862188049,3,,low,0.638124982,3
2185,0,sales,1,0.448815478,4,,high,0.576564538,6
2186,0,management,,0.875135627,5,,high,0.517020388,2
2187,0,engineering,,0.616919088,4,,high,0.810617524,4
2188,1,support,,0.784065054,6,,low,0.13746167,4
2189,0,sales,1,0.946714967,5,,low,0.975775208,3
2190,0,engineering,,0.561741328,4,,medium,0.559079974,2
2191,0,sales,,0.630420759,3,,medium,0.891805412,2
2192,0,support,,0.416054463,4,,low,0.417159829,2
2193,0,IT,,0.6081894,6,,low,0.654525932,2
2194,1,support,,,2,,low,0.386425502,3
2195,0,engineering,1,0.889249084,5,,low,0.762451133,4
2196,0,engineering,,0.751125209,3,,medium,0.847830245,3
2197,1,IT,,0.886997925,5,,low,0.137920042,4
2198,0,sales,,0.982590272,3,,medium,0.820194975,5
2199,0,support,,0.452547716,4,,low,0.327890361,2
2200,0,sales,,0.911384779,3,,low,0.883838983,3
2201,0,support,,0.577112766,2,,low,0.705740448,6
2202,1,engineering,,0.986098896,6,,low,0.166139184,4
2203,1,support,,1,5,,low,0.94110435,5
2204,0,sales,1,0.963200398,3,,low,0.644276201,3
2205,1,IT,,0.864173421,5,,low,0.876917938,5
2206,0,support,,0.869936486,5,,medium,0.24308603,4
2207,0,sales,,0.528039988,4,,high,0.695924587,4
2208,0,sales,,0.820683111,4,,high,0.99712219,3
2209,0,engineering,,0.85747631,5,,medium,0.880882927,3
2210,1,support,,0.514979988,2,,low,0.397014587,3
2211,0,support,,0.738625655,4,,medium,0.899833549,4
2212,0,support,1,0.548553791,4,,low,0.220892245,4
2213,0,engineering,1,0.522984465,5,,medium,0.630206339,3
2214,0,temp,,,2,,low,,
2215,0,IT,1,0.501058471,4,,medium,0.959479607,3
2216,0,sales,,,5,,low,0.999879768,3
2217,0,IT,,,4,,medium,0.46537847,3
2218,1,engineering,,0.946384431,5,,low,0.934184032,5
2219,0,engineering,,0.724270168,5,,medium,0.59078486,3
2220,0,sales,,0.810082829,3,,low,0.583440178,2
2221,0,marketing,,0.54216912,4,,medium,0.914532808,2
2222,0,marketing,1,0.612741721,4,,low,0.745088831,3
2223,0,marketing,,0.788779141,4,,low,0.666106633,4
2224,0,marketing,1,0.858009184,4,,medium,0.507460184,3
2225,0,engineering,,0.961960526,3,,high,0.593545823,3
2226,1,product,,0.972329867,4,,medium,0.896531954,6
2227,0,support,,0.947148338,4,,low,0.958582839,4
2228,0,management,,0.700965046,4,,high,0.684733929,3
2229,1,procurement,,0.552436925,2,,low,0.46724636,3
2230,1,engineering,,0.928125591,5,,low,0.767641735,6
2231,0,support,,0.613354704,6,,low,0.544839685,4
2232,0,IT,,0.899554512,3,,medium,0.765378115,2
2233,0,sales,1,0.609388363,4,,medium,0.609776439,2
2234,1,finance,,0.510411763,2,,medium,0.423452449,3
2235,0,product,,0.528410331,4,,low,0.368726788,4
2236,0,sales,,0.777955668,3,,low,0.850793601,3
2237,1,IT,,0.571914544,2,,medium,0.327112038,3
2238,1,marketing,,0.9813435,7,,low,0.074984869,4
2239,0,IT,,0.744638326,5,,low,0.499079455,3
2240,0,management,,0.714018134,4,,medium,0.284329007,2
2241,1,product,,0.983498006,4,,low,0.756658824,5
2242,0,IT,,,5,,low,0.669443503,3
2243,1,engineering,,0.867342771,6,,medium,0.129052752,4
2244,0,support,,0.395982043,4,,high,0.784490827,6
2245,0,sales,1,0.594039868,5,,low,0.655222701,2
2246,0,sales,,0.750529637,3,,medium,0.976236718,3
2247,0,support,1,0.893547727,4,,medium,0.1487995,6
2248,0,engineering,,0.465383464,6,,high,0.470719883,4
2249,0,engineering,,0.844654161,4,,medium,0.617816424,3
2250,0,sales,,0.64887399,5,,low,0.527147825,3
2251,0,sales,,0.84141744,3,,medium,0.876154733,2
2252,0,management,,0.933145792,3,,high,0.643156478,2
2253,0,support,,0.736313458,3,,low,0.630235,3
2254,0,sales,,0.815925046,3,,medium,0.788569377,3
2255,0,marketing,1,0.666362671,4,,low,0.93161534,4
2256,0,sales,,0.906984747,3,,medium,0.955994121,3
2257,1,support,,0.587316665,2,,low,0.428188348,3
2258,0,support,,0.382272507,3,,low,0.50932326,2
2259,0,sales,,0.633130559,3,,medium,0.845245151,2
2260,1,sales,,0.987591947,6,,low,0.135683561,4
2261,1,sales,,0.423079385,2,,low,0.427965504,3
2262,0,engineering,,0.709682283,5,,medium,0.5942387,10
2263,0,support,,0.662750035,5,,medium,0.875067687,4
2264,0,management,,0.765723617,3,1,high,0.829157348,7
2265,0,support,,0.826693583,3,,low,0.963943697,2
2266,1,support,,0.525085257,2,,low,0.353879225,3
2267,1,engineering,,0.470969073,2,,low,0.466806216,3
2268,0,sales,,,2,,low,0.940888966,2
2269,0,sales,1,0.532054965,3,,low,0.819417029,4
2270,0,engineering,,0.767653613,4,,medium,0.132115162,5
2271,0,sales,,0.59283683,4,,low,0.534602688,3
2272,0,finance,1,0.696830288,5,,medium,0.194354609,4
2273,1,marketing,,0.563679524,2,,low,0.4867963,3
2274,0,procurement,,0.64340328,3,,medium,0.778829556,4
2275,1,finance,,0.904273128,6,,low,0.112340526,4
2276,0,management,,0.634161022,3,,high,0.818671787,4
2277,0,sales,,0.673911692,3,,medium,0.624353938,3
2278,1,sales,,0.887786607,4,,low,0.960927734,5
2279,1,product,,0.930485575,6,,medium,0.174841512,4
2280,0,engineering,1,,4,,low,0.669185963,2
2281,1,sales,,0.843350629,5,,medium,0.783404326,6
2282,0,admin,,0.611780944,5,,medium,0.956013247,2
2283,0,engineering,,0.588919534,3,,low,0.73712616,3
2284,0,support,,,3,,medium,0.69754137,2
2285,0,sales,,0.987321298,4,,medium,0.88647335,3
2286,0,admin,,0.837138024,3,,low,0.507082107,3
2287,0,procurement,1,0.881620971,6,1,medium,0.667313804,4
2288,0,sales,,0.64276642,3,,low,0.55341869,3
2289,0,sales,,0.42200951,2,,medium,0.175910244,3
2290,0,sales,1,0.800380512,2,,low,0.634343598,2
2291,0,IT,,0.691730354,3,,low,0.987547235,2
2292,1,engineering,,0.53603086,2,,high,0.446477553,3
2293,1,engineering,,,2,,low,0.418875419,3
2294,1,engineering,,,2,,low,0.462385752,3
2295,1,,,0.523725044,2,,medium,0.360563946,3
2296,1,admin,,0.958951901,7,,low,0.166428705,4
2297,1,support,1,0.822992224,5,,medium,0.777664354,5
2298,0,,,0.708206189,6,,medium,0.594318431,6
2299,0,support,,0.47612915,4,,medium,0.926918553,2
2300,1,sales,,0.812482017,5,,medium,0.813159679,5
2301,1,sales,,0.749683458,6,,low,0.13048989,4
2302,1,sales,,0.541719912,2,,low,0.489437331,3
2303,0,support,,0.849658158,2,,medium,0.811419642,4
2304,0,product,,0.753323842,3,,medium,0.857511564,3
2305,0,engineering,1,0.954020315,3,,low,0.640685227,2
2306,0,support,,0.591324395,4,,medium,0.553020531,2
2307,0,finance,,0.528571105,4,,low,0.537458955,3
2308,0,support,,0.832865688,3,,medium,0.927177626,3
2309,0,support,,0.756869575,3,,low,0.899502814,2
2310,0,support,,0.757946184,4,,low,0.577462692,3
2311,1,finance,,0.483350989,2,,low,0.362351978,3
2312,0,marketing,1,0.56817451,4,,low,0.759816415,10
2313,0,sales,,0.939521461,4,1,medium,0.887532831,3
2314,1,marketing,,0.980297952,5,,low,0.935404864,6
2315,1,,,0.925629983,7,,medium,0.09514644,5
2316,1,support,,0.804919603,6,,medium,0.078567944,5
2317,0,IT,,0.547052592,4,,low,0.671637617,3
2318,1,sales,,0.520728433,2,,low,0.413425374,3
2319,0,information_technology,,0.719591912,3,,high,0.756061528,8
2320,0,sales,,0.715167614,4,,medium,0.987267967,4
2321,0,admin,,,3,,low,0.533385114,3
2322,0,sales,,0.466683734,4,,high,0.543848906,10
2323,0,support,,0.721215472,2,,medium,0.597820351,2
2324,0,sales,,0.557202794,3,,medium,0.617723035,2
2325,1,engineering,,1,5,,medium,0.825171716,5
2326,0,marketing,,0.643705482,4,,high,0.228810847,6
2327,0,information_technology,,0.54768325,5,,medium,0.699065946,2
2328,1,support,,0.894923874,7,,medium,0.175250047,4
2329,0,sales,,0.783064148,3,,medium,0.969069998,2
2330,1,admin,,0.865087782,7,,medium,0.062977584,4
2331,0,sales,,0.635456405,4,,low,0.765850089,3
2332,0,IT,,0.837797927,4,,low,0.829303165,2
2333,1,engineering,,0.513554234,2,,medium,0.477988821,3
2334,0,engineering,,0.690822789,3,,low,0.740279518,2
2335,0,sales,,0.547623587,4,,medium,0.583274806,2
2336,1,engineering,,0.849635341,5,,high,0.803645658,5
2337,0,sales,1,1,5,,low,0.52145065,2
2338,0,sales,,0.440998059,4,,low,0.854976401,3
2339,0,engineering,,0.933153613,4,,medium,0.564714315,4
2340,1,finance,,0.781090608,7,,low,0.066276337,4
2341,0,product,,0.554135265,4,,medium,0.505365209,3
2342,1,marketing,,0.83394962,6,,medium,0.145413638,4
2343,0,sales,,,4,,medium,0.470197524,2
2344,0,sales,,0.546641763,3,,medium,1,3
2345,0,sales,,0.996114027,6,,medium,0.161658158,7
2346,0,temp,,,2,,low,,
2347,0,engineering,,0.798318933,3,,low,0.529552056,2
2348,1,engineering,,0.87964203,4,,low,0.943269973,5
2349,1,engineering,,0.784839802,6,,low,0.078523305,4
2350,0,sales,,0.749772382,5,,medium,0.972151226,3
2351,1,engineering,,0.528544732,2,,low,0.331801529,3
2352,0,sales,,0.43041022,6,,medium,0.248103797,7
2353,0,,1,,3,,low,0.748656145,3
2354,0,admin,1,0.543520069,5,,medium,0.143821423,3
2355,1,sales,,0.45007571,2,,low,0.355017659,3
2356,1,marketing,,0.519571498,2,,low,0.42642514,3
2357,0,sales,,0.748188938,4,,low,0.620389442,5
2358,0,support,,0.561913454,3,,medium,0.736970368,6
2359,1,sales,,1,5,,low,0.951306212,6
2360,0,IT,,0.961403062,2,,low,0.706921675,3
2361,1,support,,0.8549911,6,,medium,0.137589096,4
2362,0,engineering,,0.832784903,2,,low,0.454846276,5
2363,1,,1,0.511597613,2,,low,0.430462697,3
2364,0,sales,1,0.585165906,4,,medium,0.270288277,7
2365,0,marketing,,1,3,,low,0.766568615,3
2366,1,temp,,,3,,low,,
2367,0,IT,,0.466720624,2,,medium,0.414374917,5
2368,0,temp,,,1,,medium,,
2369,1,,,0.864398827,5,,low,0.090634696,4
2370,0,management,,0.613719239,4,,medium,0.190972604,6
2371,0,finance,,0.592708935,4,,medium,0.89272475,3
2372,0,sales,1,0.783720169,5,,medium,0.149949525,4
2373,0,management,1,0.690313454,3,,low,0.848738131,4
2374,0,finance,,0.593811929,4,,medium,0.551724545,2
2375,0,sales,1,0.955824114,3,,medium,0.534119956,3
2376,0,support,,0.533715432,4,,medium,1,2
2377,0,support,,0.866487782,3,,low,0.575868946,4
2378,0,support,,0.465408727,4,,medium,0.991468471,4
2379,0,sales,,0.481871086,4,,medium,0.529619821,3
2380,0,sales,,0.866497758,3,,medium,1,4
2381,0,sales,,0.624465706,4,,low,0.962422725,3
2382,1,product,,0.960950432,5,,low,0.796385338,5
2383,0,sales,,0.604608779,6,,high,0.309017635,3
2384,0,support,,0.840877454,4,,low,0.682374255,10
2385,0,IT,,0.873298977,2,,high,0.471193265,4
2386,0,sales,,0.859590819,4,,medium,0.858252586,4
2387,1,finance,,0.97284242,4,,low,0.2531867,4
2388,0,finance,,,3,,low,0.837409802,3
2389,0,support,,0.699266825,5,,medium,0.940395963,4
2390,1,marketing,,0.462468531,2,,medium,0.463161488,3
2391,0,support,,0.453595614,4,,low,0.281550784,2
2392,0,finance,,0.714595845,4,,low,1,4
2393,1,support,,0.944478136,5,,medium,0.920770989,5
2394,0,,,0.903169599,2,,low,0.658787807,4
2395,0,sales,,0.7878813,4,,medium,0.570309528,3
2396,0,engineering,,0.583767284,4,,low,0.965307405,4
2397,0,product,,0.577418575,4,,low,0.780034594,3
2398,0,procurement,,0.78673225,5,,medium,0.932523432,2
2399,0,information_technology,,,3,,medium,0.614875474,2
2400,1,engineering,,0.804360918,5,,medium,0.84538253,6
2401,1,sales,,0.470909017,2,,low,0.375036597,3
2402,1,management,,0.755190522,7,,low,0.080866955,4
2403,0,product,1,,4,,low,0.445556374,2
2404,0,finance,1,0.86816259,5,,medium,0.63978994,3
2405,0,product,,0.767548896,3,,low,0.459554554,4
2406,1,support,1,0.773723937,4,,low,0.851412885,4
2407,0,sales,1,0.569801727,6,,medium,0.714521972,4
2408,0,support,,0.774073311,4,,low,0.580472798,3
2409,0,sales,,0.906590396,5,,low,0.927516083,4
2410,0,IT,,0.720406192,4,,low,0.757475472,3
2411,0,support,,0.692215595,3,,low,0.669491111,4
2412,0,sales,,0.848817009,4,,medium,0.277096708,4
2413,1,information_technology,,0.559907375,2,,medium,0.440032995,3
2414,0,sales,,0.585868904,3,1,low,0.899968942,7
2415,0,sales,,,4,,medium,0.529099993,3
2416,1,engineering,,0.885570922,7,,low,0.293976843,5
2417,0,sales,,0.376233969,2,,low,0.715033673,5
2418,0,marketing,,0.829799834,3,,medium,0.900619833,7
2419,0,sales,1,0.676107888,4,,low,0.575782999,4
2420,0,finance,1,0.691591817,2,,low,0.471713828,3
2421,1,finance,,0.555877541,2,,medium,0.454642596,3
2422,1,engineering,,0.576615651,3,,high,0.857631319,5
2423,0,support,1,0.852027071,4,,low,0.86261096,2
2424,0,product,1,0.677560332,4,,high,0.838758711,2
2425,0,finance,,0.78152674,3,,low,0.584746687,3
2426,0,management,,0.533407326,4,,high,0.499096872,7
2427,0,sales,,0.592473126,6,,medium,0.631859068,6
2428,0,support,1,0.55788808,4,,high,0.756670637,3
2429,0,sales,,0.741283528,3,,low,0.340493827,2
2430,0,sales,,0.563357021,4,1,high,0.813194104,2
2431,0,support,1,0.511462492,4,,low,0.909123352,6
2432,1,engineering,,,2,,low,0.315318242,3
2433,0,sales,,0.654068334,3,,medium,0.47751487,2
2434,0,IT,,0.518724187,4,,medium,0.943632728,3
2435,0,engineering,,0.76153447,3,,medium,0.621144914,3
2436,0,sales,1,0.563320459,3,,medium,1,4
2437,0,engineering,,0.903538427,3,,low,0.651357005,4
2438,1,management,,0.516942278,2,,low,0.397546177,3
2439,1,IT,,0.724802242,6,,medium,0.873565586,4
2440,1,marketing,,0.488221462,2,,medium,0.359319705,3
2441,0,,,0.852079033,3,,medium,0.509153016,4
2442,0,engineering,,0.610924904,4,,low,0.91768183,3
2443,1,IT,,0.797766695,7,,medium,0.125958827,4
2444,1,support,,0.598740683,2,,low,0.429902659,3
2445,0,,1,0.675038301,5,,low,0.819891172,3
2446,1,sales,,0.690396103,4,,low,0.305118628,2
2447,1,,,0.937010362,5,,medium,0.922457029,5
2448,1,product,,0.515148835,2,,high,0.421070309,3
2449,1,finance,,0.964219908,7,,medium,0.117403372,4
2450,0,sales,,0.376109503,3,,low,0.221223614,5
2451,0,engineering,,0.447544621,3,,medium,0.656448643,4
2452,1,engineering,,0.559969159,2,,low,0.493092639,3
2453,1,engineering,,0.488114309,2,,low,0.393449358,3
2454,0,sales,,0.602001359,3,,low,0.727168738,2
2455,0,marketing,,0.778034079,5,,low,0.959164764,3
2456,0,engineering,,0.957441766,3,,low,0.626286881,3
2457,1,engineering,,0.433734941,2,,low,0.3700272,3
2458,0,engineering,,0.766988934,3,,medium,0.540211042,2
2459,0,sales,,0.453025017,4,,low,0.865966097,2
2460,0,,,0.643487598,4,,high,0.811090424,4
2461,0,product,,0.690273575,6,,medium,0.2023352,5
2462,0,management,,0.731164863,3,,high,0.720257439,3
2463,1,support,,0.415876083,2,,medium,0.419621833,3
2464,1,sales,,0.573462758,2,,low,0.448773577,3
2465,0,marketing,,0.450271453,5,,medium,0.296025502,3
2466,0,finance,,0.534173241,3,,medium,0.385065651,3
2467,0,management,,0.736515914,3,,high,0.57482246,8
2468,0,,,0.625575731,5,,low,0.578367745,3
2469,0,support,,0.85898273,4,,low,0.682357989,4
2470,1,sales,,0.500076804,2,,medium,0.373491528,3
2471,0,engineering,,0.927922769,4,,medium,0.518048372,2
2472,0,IT,,,4,,medium,0.738342049,2
2473,0,engineering,,0.504500517,4,,low,0.154857431,4
2474,0,engineering,,,4,,low,0.524765998,2
2475,1,sales,,0.909934047,7,,medium,0.05170126,4
2476,1,IT,,0.861394671,6,,medium,0.150082836,4
2477,0,admin,,0.532767616,3,,medium,0.81025444,4
2478,0,engineering,,0.841085257,6,,medium,0.195796415,5
2479,0,,,0.870290313,5,,high,1,3
2480,0,sales,,0.841472204,4,,low,0.799908044,3
2481,0,support,,0.976213302,5,,medium,0.619492257,2
2482,0,support,,0.524351703,4,,medium,0.738361118,3
2483,0,product,,0.487479697,3,,high,0.320081558,4
2484,0,engineering,,0.607155784,3,,medium,0.634343193,3
2485,0,product,,0.997238266,2,,low,0.64513492,2
2486,0,sales,,0.767385104,3,,medium,0.527423443,3
2487,0,sales,1,0.938411787,3,,medium,0.835452474,3
2488,0,product,,0.835774429,5,,low,0.754157143,4
2489,0,finance,,,3,,medium,0.890306268,2
2490,1,sales,,0.736120804,6,,medium,0.131127909,4
2491,0,sales,,0.682770617,3,,medium,0.40513917,3
2492,1,IT,,,2,,low,0.509006688,3
2493,0,sales,,0.369132648,2,,low,0.939230273,3
2494,0,sales,1,0.544527531,2,,low,0.830341243,2
2495,0,IT,1,0.87906502,5,,medium,0.647455573,2
2496,1,sales,,0.554016128,2,,medium,0.444592211,3
2497,0,support,,0.985077428,5,,medium,0.286152129,4
2498,0,sales,,0.463413506,5,,medium,0.588015029,3
2499,0,sales,1,0.672290336,3,,medium,0.86513244,3
